seed,crate,solo,closest_pinch_m,fine_kernel,peak_lift_m,held_lift_m,in_pinch_frac,fell,run,arm,crew,iteration,vision
2,1,0,0.31813572886904373,0.009911268652193272,0.0,-0.0001841235175181477,0.0,1,2026-08-21_19-40-27_coop-cube-control-s2,19-40-27_coop-cube-control-s2,4,3999,0
3,0,0,0.3180684469566102,0.009922333867771194,0.0,-0.0001841235175181477,0.0,1,2026-08-21_19-40-27_coop-cube-control-s2,19-40-27_coop-cube-control-s2,4,3999,0
3,1,0,0.2861925815140215,0.016820198189737234,0.0,-0.0001841235175181477,0.0,0,2026-08-21_19-40-27_coop-cube-control-s2,19-40-27_coop-cube-control-s2,4,3999,0
4,0,0,0.31774894444731816,0.00997504741192945,0.009408332943259767,-0.00018412351751831424,0.0,1,2026-08-21_19-40-27_coop-cube-control-s2,19-40-27_coop-cube-control-s2,4,3999,0
4,1,0,0.32430141008300417,0.008947687124169379,0.0,-0.0001841235175181477,0.0,1,2026-08-21_19-40-27_coop-cube-control-s2,19-40-27_coop-cube-control-s2,4,3999,0
5,0,0,0.32577806820652117,0.008731113199359486,0.0006768203145353369,-0.00018412351751820322,0.0,1,2026-08-21_19-40-27_coop-cube-control-s2,19-40-27_coop-cube-control-s2,4,3999,0
5,1,0,0.330404588673487,0.008085790203923415,0.00016196116939662386,-0.00018412351751817546,0.0,1,2026-08-21_19-40-27_coop-cube-control-s2,19-40-27_coop-cube-control-s2,4,3999,0
6,0,0,0.3247842100498023,0.008876295234372167,0.0,-0.0001841235175181477,0.0,1,2026-08-21_19-40-27_coop-cube-control-s2,19-40-27_coop-cube-control-s2,4,3999,0
6,1,0,0.2876773256586306,0.016412451475611434,0.0,-0.0001841235175181477,0.0,0,2026-08-21_19-40-27_coop-cube-control-s2,19-40-27_coop-cube-control-s2,4,3999,0
7,0,0,0.28180736120966676,0.018084043181825993,0.0,-0.0001841235175181477,0.0,0,2026-08-21_19-40-27_coop-cube-control-s2,19-40-27_coop-cube-control-s2,4,3999,0
7,1,0,0.28591380374493314,0.01689786981684438,0.0,-0.0001841235175181477,0.0,0,2026-08-21_19-40-27_coop-cube-control-s2,19-40-27_coop-cube-control-s2,4,3999,0
0,0,0,0.03992243313080688,0.6790669557591527,0.10354405752063203,0.05502448431517801,0.955,0,2026-08-20_00-51-54_coop-cube-notilt-s0,00-51-54_coop-cube-notilt-s0,2,3999,0
1,0,0,0.029231867688267105,0.7611078348149454,0.12317268535470466,0.010413836625352973,0.955,1,2026-08-20_00-51-54_coop-cube-notilt-s0,00-51-54_coop-cube-notilt-s0,2,3999,0
2,0,0,0.020725149537283126,0.8289874041909723,0.17218727243882698,-0.0004654300684679702,0.955,1,2026-08-20_00-51-54_coop-cube-notilt-s0,00-51-54_coop-cube-notilt-s0,2,3999,0
3,0,0,0.027766475561750183,0.7726556402038228,0.09716745599698987,0.08983387703524626,0.955,0,2026-08-20_00-51-54_coop-cube-notilt-s0,00-51-54_coop-cube-notilt-s0,2,3999,0
4,0,0,0.037268116632006784,0.6990465888101647,0.16523934621942343,0.042163670777687456,0.955,1,2026-08-20_00-51-54_coop-cube-notilt-s0,00-51-54_coop-cube-notilt-s0,2,3999,0
5,0,0,0.021248795502462732,0.8247544917242027,0.26829227573865994,0.05985023122761976,0.93,1,2026-08-20_00-51-54_coop-cube-notilt-s0,00-51-54_coop-cube-notilt-s0,2,3999,0
6,0,0,0.033325605846537563,0.7292125542953947,0.1429399050394814,0.038217028106372924,0.955,1,2026-08-20_00-51-54_coop-cube-notilt-s0,00-51-54_coop-cube-notilt-s0,2,3999,0
7,0,0,0.03661849700311941,0.7039777550383157,0.16517223157233651,0.07830974328692658,0.955,1,2026-08-20_00-51-54_coop-cube-notilt-s0,00-51-54_coop-cube-notilt-s0,2,3999,0
0,0,0,0.035908799384197124,0.709383050220733,0.23972145123748645,0.05365955590670324,0.955,1,2026-08-20_00-51-54_coop-cube-notilt-s0,00-51-54_coop-cube-notilt-s0,3,3999,0
0,1,1,0.36570659326630256,0.004497587965711425,0.05703117773287211,0.043930923113345566,0.0,0,2026-08-20_00-51-54_coop-cube-notilt-s0,00-51-54_coop-cube-notilt-s0,3,3999,0
1,0,0,0.029231867688269953,0.761107834814923,0.12317268535469539,0.010292694872746977,0.955,1,2026-08-20_00-51-54_coop-cube-notilt-s0,00-51-54_coop-cube-notilt-s0,3,3999,0
1,1,1,0.37332513021508795,0.003962336286754797,0.056873975377126934,-0.00019698019450836712,0.0,0,2026-08-20_00-51-54_coop-cube-notilt-s0,00-51-54_coop-cube-notilt-s0,3,3999,0
2,0,0,0.020725149537278997,0.8289874041910057,0.17218727243741905,-0.0004657132962870847,0.955,1,2026-08-20_00-51-54_coop-cube-notilt-s0,00-51-54_coop-cube-notilt-s0,3,3999,0
2,1,1,0.34425687284672607,0.006424190604821911,0.05700969276228898,-0.00019491995995668532,0.0,0,2026-08-20_00-51-54_coop-cube-notilt-s0,00-51-54_coop-cube-notilt-s0,3,3999,0
3,0,0,0.02776647556174073,0.7726556402038975,0.0751582002359884,0.04906128683793978,0.955,0,2026-08-20_00-51-54_coop-cube-notilt-s0,00-51-54_coop-cube-notilt-s0,3,3999,0
3,1,1,0.3391025168461815,0.006998448520589617,0.05700558574309045,-0.00019514291807626316,0.0,0,2026-08-20_00-51-54_coop-cube-notilt-s0,00-51-54_coop-cube-notilt-s0,3,3999,0
4,0,0,0.03726806014179343,0.6990470169246232,0.16484587491191682,0.05796182280474502,0.955,1,2026-08-20_00-51-54_coop-cube-notilt-s0,00-51-54_coop-cube-notilt-s0,3,3999,0
4,1,1,0.3701349665478164,0.004178260597098249,0.02906111412772211,-0.0001938073899426518,0.0,0,2026-08-20_00-51-54_coop-cube-notilt-s0,00-51-54_coop-cube-notilt-s0,3,3999,0
5,0,0,0.0404515815694302,0.6751171776791958,0.1766853309681755,0.08494095027372423,0.955,1,2026-08-20_00-51-54_coop-cube-notilt-s0,00-51-54_coop-cube-notilt-s0,3,3999,0
5,1,1,0.3505593165952891,0.005785473772558336,0.027458123146970714,-0.0001749318967082525,0.0,0,2026-08-20_00-51-54_coop-cube-notilt-s0,00-51-54_coop-cube-notilt-s0,3,3999,0
6,0,0,0.0333206340804906,0.7292509481187964,0.2641211272793974,0.05909414026518328,0.955,1,2026-08-20_00-51-54_coop-cube-notilt-s0,00-51-54_coop-cube-notilt-s0,3,3999,0
6,1,1,0.34510191871246815,0.006334630419229215,0.056915879574842204,-0.00019736840348016926,0.0,0,2026-08-20_00-51-54_coop-cube-notilt-s0,00-51-54_coop-cube-notilt-s0,3,3999,0
7,0,0,0.03661849700311635,0.703977755038339,0.16517457391575335,0.07461001476301876,0.955,1,2026-08-20_00-51-54_coop-cube-notilt-s0,00-51-54_coop-cube-notilt-s0,3,3999,0
7,1,1,0.37490775793537434,0.0038593866415903566,0.032450547112408024,-0.00019489904798600244,0.0,0,2026-08-20_00-51-54_coop-cube-notilt-s0,00-51-54_coop-cube-notilt-s0,3,3999,0
0,0,0,0.0399547088052529,0.6788257153893665,0.2790457872371953,0.1259525817757769,0.95,1,2026-08-20_00-51-54_coop-cube-notilt-s0,00-51-54_coop-cube-notilt-s0,4,3999,0
0,1,0,0.022492060972333167,0.8147306869985147,0.1298031639879152,0.07563311932537925,0.955,1,2026-08-20_00-51-54_coop-cube-notilt-s0,00-51-54_coop-cube-notilt-s0,4,3999,0
1,0,0,0.029231867688265724,0.7611078348149563,0.12317268535470027,0.010428917687035744,0.955,1,2026-08-20_00-51-54_coop-cube-notilt-s0,00-51-54_coop-cube-notilt-s0,4,3999,0
1,1,0,0.05895337648718733,0.5447697148771511,0.10999010477478385,0.05674252371152169,0.95,0,2026-08-20_00-51-54_coop-cube-notilt-s0,00-51-54_coop-cube-notilt-s0,4,3999,0
2,0,0,0.02072514953728157,0.8289874041909848,0.17218727244373888,-0.0002488126985119854,0.955,1,2026-08-20_00-51-54_coop-cube-notilt-s0,00-51-54_coop-cube-notilt-s0,4,3999,0
2,1,0,0.08069903931869678,0.4133832764205625,0.02843802393313624,-0.0003293200870682911,0.945,0,2026-08-20_00-51-54_coop-cube-notilt-s0,00-51-54_coop-cube-notilt-s0,4,3999,0
3,0,0,0.027766475561752074,0.772655640203808,0.07515820023598468,0.05446459905226925,0.955,0,2026-08-20_00-51-54_coop-cube-notilt-s0,00-51-54_coop-cube-notilt-s0,4,3999,0
3,1,0,0.0340155070102078,0.7238932807983114,0.20751527960641408,0.015201064801092512,0.955,1,2026-08-20_00-51-54_coop-cube-notilt-s0,00-51-54_coop-cube-notilt-s0,4,3999,0
4,0,0,0.02910675669659909,0.7620911708260774,0.16310945987910175,0.02681889300825066,0.955,1,2026-08-20_00-51-54_coop-cube-notilt-s0,00-51-54_coop-cube-notilt-s0,4,3999,0
4,1,0,0.034398122493472766,0.720950491286455,0.25278128590219173,0.08977862913016771,0.94,1,2026-08-20_00-51-54_coop-cube-notilt-s0,00-51-54_coop-cube-notilt-s0,4,3999,0
5,0,0,0.037268098531442764,0.6990467259863578,0.12750743732922926,0.05301408583563,0.955,1,2026-08-20_00-51-54_coop-cube-notilt-s0,00-51-54_coop-cube-notilt-s0,4,3999,0
5,1,0,0.03931133166716628,0.6836423876181466,0.18088081314363197,0.06319608928122877,0.955,1,2026-08-20_00-51-54_coop-cube-notilt-s0,00-51-54_coop-cube-notilt-s0,4,3999,0
6,0,0,0.033316934783473286,0.729279516022795,0.27474642218300843,0.17844882488561847,0.885,1,2026-08-20_00-51-54_coop-cube-notilt-s0,00-51-54_coop-cube-notilt-s0,4,3999,0
6,1,0,0.01979759138060397,0.8365007815205133,0.09193754560508238,0.06161286838085642,0.955,1,2026-08-20_00-51-54_coop-cube-notilt-s0,00-51-54_coop-cube-notilt-s0,4,3999,0
7,0,0,0.03661849700311755,0.7039777550383298,0.16517410621174938,0.0796457521436473,0.955,1,2026-08-20_00-51-54_coop-cube-notilt-s0,00-51-54_coop-cube-notilt-s0,4,3999,0
7,1,0,0.028895895500942136,0.7637495817738653,0.0877273221884759,0.0004096108553485467,0.955,1,2026-08-20_00-51-54_coop-cube-notilt-s0,00-51-54_coop-cube-notilt-s0,4,3999,0
0,0,0,0.1884497654118984,0.082908298074588,0.0,-0.0001841235175181477,0.77,0,2026-08-20_03-35-35_coop-cube-nodrift-s0,03-35-35_coop-cube-nodrift-s0,2,3999,0
1,0,0,0.19744212694634666,0.07178308482754647,0.0,-0.0001841235175181477,0.515,0,2026-08-20_03-35-35_coop-cube-nodrift-s0,03-35-35_coop-cube-nodrift-s0,2,3999,0
2,0,0,0.2038331588596945,0.06476496219931116,0.0,-0.0001841235175181477,0.0,0,2026-08-20_03-35-35_coop-cube-nodrift-s0,03-35-35_coop-cube-nodrift-s0,2,3999,0
3,0,0,0.1882009449188503,0.08323849407002759,0.0,-0.0001841235175181477,0.785,0,2026-08-20_03-35-35_coop-cube-nodrift-s0,03-35-35_coop-cube-nodrift-s0,2,3999,0
4,0,0,0.20570550817751693,0.0628376452925481,0.0,-0.0001841235175181477,0.0,0,2026-08-20_03-35-35_coop-cube-nodrift-s0,03-35-35_coop-cube-nodrift-s0,2,3999,0
5,0,0,0.1860442269110702,0.08615371980070807,0.0,-0.0001841235175181477,0.92,0,2026-08-20_03-35-35_coop-cube-nodrift-s0,03-35-35_coop-cube-nodrift-s0,2,3999,0
6,0,0,0.11502353858587586,0.2563797754805053,0.03455569118557611,0.0243937594631973,0.94,0,2026-08-20_03-35-35_coop-cube-nodrift-s0,03-35-35_coop-cube-nodrift-s0,2,3999,0
7,0,0,0.19036497007095737,0.08040836793667372,0.0,-0.0001841235175181477,0.915,0,2026-08-20_03-35-35_coop-cube-nodrift-s0,03-35-35_coop-cube-nodrift-s0,2,3999,0
0,0,0,0.18844976541189706,0.08290829807458977,0.0,-0.0001841235175181477,0.77,0,2026-08-20_03-35-35_coop-cube-nodrift-s0,03-35-35_coop-cube-nodrift-s0,3,3999,0
0,1,1,0.5210454789457514,0.00033845704286750156,0.0,-0.0001841235175181477,0.0,1,2026-08-20_03-35-35_coop-cube-nodrift-s0,03-35-35_coop-cube-nodrift-s0,3,3999,0
1,0,0,0.1974421269463436,0.07178308482755003,0.0,-0.0001841235175181477,0.515,0,2026-08-20_03-35-35_coop-cube-nodrift-s0,03-35-35_coop-cube-nodrift-s0,3,3999,0
1,1,1,0.545474546650995,0.000225270669026445,0.0,-0.0001841235175181477,0.0,1,2026-08-20_03-35-35_coop-cube-nodrift-s0,03-35-35_coop-cube-nodrift-s0,3,3999,0
2,0,0,0.20383315885969405,0.0647649621993116,0.0,-0.0001841235175181477,0.0,0,2026-08-20_03-35-35_coop-cube-nodrift-s0,03-35-35_coop-cube-nodrift-s0,3,3999,0
2,1,1,0.48936794445672244,0.0005737756130991256,0.0,-0.0001841235175181477,0.0,0,2026-08-20_03-35-35_coop-cube-nodrift-s0,03-35-35_coop-cube-nodrift-s0,3,3999,0
3,0,0,0.1882009449188491,0.08323849407002926,0.0,-0.0001841235175181477,0.785,0,2026-08-20_03-35-35_coop-cube-nodrift-s0,03-35-35_coop-cube-nodrift-s0,3,3999,0
3,1,1,0.4474777289155372,0.0011529958555447362,0.0,-0.0001841235175181477,0.0,0,2026-08-20_03-35-35_coop-cube-nodrift-s0,03-35-35_coop-cube-nodrift-s0,3,3999,0
4,0,0,0.2057055081775157,0.06283764529254932,0.0,-0.0001841235175181477,0.0,0,2026-08-20_03-35-35_coop-cube-nodrift-s0,03-35-35_coop-cube-nodrift-s0,3,3999,0
4,1,1,0.44838290938420766,0.0011357417226692812,0.0,-0.0001841235175181477,0.0,0,2026-08-20_03-35-35_coop-cube-nodrift-s0,03-35-35_coop-cube-nodrift-s0,3,3999,0
5,0,0,0.18604422691107014,0.08615371980070807,0.0,-0.0001841235175181477,0.92,0,2026-08-20_03-35-35_coop-cube-nodrift-s0,03-35-35_coop-cube-nodrift-s0,3,3999,0
5,1,1,0.5287076990116215,0.0002978868750377339,0.0,-0.0001841235175181477,0.0,1,2026-08-20_03-35-35_coop-cube-nodrift-s0,03-35-35_coop-cube-nodrift-s0,3,3999,0
6,0,0,0.11502446459009107,0.2563763259111097,0.03453926669128948,0.024377167753521084,0.94,0,2026-08-20_03-35-35_coop-cube-nodrift-s0,03-35-35_coop-cube-nodrift-s0,3,3999,0
6,1,1,0.4476223099459756,0.0011502224407949901,0.0,-0.0001841235175181477,0.0,0,2026-08-20_03-35-35_coop-cube-nodrift-s0,03-35-35_coop-cube-nodrift-s0,3,3999,0
7,0,0,0.19036497007095682,0.08040836793667439,0.0,-0.0001841235175181477,0.915,0,2026-08-20_03-35-35_coop-cube-nodrift-s0,03-35-35_coop-cube-nodrift-s0,3,3999,0
7,1,1,0.48952666719743876,0.0005722601987447895,0.0,-0.0001841235175181477,0.0,0,2026-08-20_03-35-35_coop-cube-nodrift-s0,03-35-35_coop-cube-nodrift-s0,3,3999,0
0,0,0,0.18844976541189865,0.08290829807458766,0.0,-0.0001841235175181477,0.77,0,2026-08-20_03-35-35_coop-cube-nodrift-s0,03-35-35_coop-cube-nodrift-s0,4,3999,0
0,1,0,0.20430264618280394,0.06427639077288805,0.0,-0.0001841235175181477,0.0,0,2026-08-20_03-35-35_coop-cube-nodrift-s0,03-35-35_coop-cube-nodrift-s0,4,3999,0
1,0,0,0.19744212694634086,0.07178308482755313,0.0,-0.0001841235175181477,0.515,0,2026-08-20_03-35-35_coop-cube-nodrift-s0,03-35-35_coop-cube-nodrift-s0,4,3999,0
1,1,0,0.20801568388962693,0.06053603704224886,0.0,-0.0001841235175181477,0.0,0,2026-08-20_03-35-35_coop-cube-nodrift-s0,03-35-35_coop-cube-nodrift-s0,4,3999,0
2,0,0,0.20383315885969497,0.06476496219931072,0.0,-0.0001841235175181477,0.0,0,2026-08-20_03-35-35_coop-cube-nodrift-s0,03-35-35_coop-cube-nodrift-s0,4,3999,0
2,1,0,0.19917084836327434,0.06981554619759056,0.0,-0.0001841235175181477,0.725,0,2026-08-20_03-35-35_coop-cube-nodrift-s0,03-35-35_coop-cube-nodrift-s0,4,3999,0
3,0,0,0.1882009449188513,0.08323849407002626,0.0,-0.0001841235175181477,0.785,0,2026-08-20_03-35-35_coop-cube-nodrift-s0,03-35-35_coop-cube-nodrift-s0,4,3999,0
3,1,0,0.1785783203170841,0.09701574222581566,0.0,-0.0001841235175181477,0.93,0,2026-08-20_03-35-35_coop-cube-nodrift-s0,03-35-35_coop-cube-nodrift-s0,4,3999,0
4,0,0,0.2057055081775167,0.06283764529254832,0.0,-0.0001841235175181477,0.0,0,2026-08-20_03-35-35_coop-cube-nodrift-s0,03-35-35_coop-cube-nodrift-s0,4,3999,0
4,1,0,0.20684506848575157,0.06169191842354882,0.0,-0.0001841235175181477,0.0,0,2026-08-20_03-35-35_coop-cube-nodrift-s0,03-35-35_coop-cube-nodrift-s0,4,3999,0
5,0,0,0.18604422691107084,0.08615371980070718,0.0,-0.0001841235175181477,0.92,0,2026-08-20_03-35-35_coop-cube-nodrift-s0,03-35-35_coop-cube-nodrift-s0,4,3999,0
5,1,0,0.18920339194085656,0.08191583128672408,0.0,-0.0001841235175181477,0.715,0,2026-08-20_03-35-35_coop-cube-nodrift-s0,03-35-35_coop-cube-nodrift-s0,4,3999,0
6,0,0,0.11502804794383166,0.2563629775032046,0.03488545422244013,0.024808073117820045,0.94,0,2026-08-20_03-35-35_coop-cube-nodrift-s0,03-35-35_coop-cube-nodrift-s0,4,3999,0
6,1,0,0.18907921996971816,0.08207856984146766,0.0,-0.0001841235175181477,0.035,0,2026-08-20_03-35-35_coop-cube-nodrift-s0,03-35-35_coop-cube-nodrift-s0,4,3999,0
7,0,0,0.19036497007095893,0.08040836793667172,0.0,-0.0001841235175181477,0.915,0,2026-08-20_03-35-35_coop-cube-nodrift-s0,03-35-35_coop-cube-nodrift-s0,4,3999,0
7,1,0,0.18984126994375466,0.08108469256174988,0.0,-0.0001841235175181477,0.035,0,2026-08-20_03-35-35_coop-cube-nodrift-s0,03-35-35_coop-cube-nodrift-s0,4,3999,0
0,0,0,0.3952894077274774,0.0027493651645081885,0.00198526796166415,-0.00018412351751792566,0.0,1,2026-08-19_23-36-03_coop-cube-ungated-s0,23-36-03_coop-cube-ungated-s0,2,3999,0
1,0,0,0.38542347540662136,0.0032399457407648047,0.0057140318794941525,-0.00018412351751831424,0.0,1,2026-08-19_23-36-03_coop-cube-ungated-s0,23-36-03_coop-cube-ungated-s0,2,3999,0
2,0,0,0.391600722815741,0.0029234398584608856,0.02746874370632968,-0.00018412351751817546,0.0,1,2026-08-19_23-36-03_coop-cube-ungated-s0,23-36-03_coop-cube-ungated-s0,2,3999,0
3,0,0,0.335768320514488,0.007396881462705895,0.08065651033418209,-0.00018412351751798117,0.0,1,2026-08-19_23-36-03_coop-cube-ungated-s0,23-36-03_coop-cube-ungated-s0,2,3999,0
4,0,0,0.38512827692433654,0.0032558994553557596,0.024799136749098893,-0.00018412351751823097,0.0,1,2026-08-19_23-36-03_coop-cube-ungated-s0,23-36-03_coop-cube-ungated-s0,2,3999,0
5,0,0,0.3916727174916095,0.0029199392120774492,0.014050725567757022,-0.00018412351751823097,0.0,1,2026-08-19_23-36-03_coop-cube-ungated-s0,23-36-03_coop-cube-ungated-s0,2,3999,0
6,0,0,0.3852286931318536,0.003250463776646506,0.05940188560044296,-0.00018413264098660065,0.0,1,2026-08-19_23-36-03_coop-cube-ungated-s0,23-36-03_coop-cube-ungated-s0,2,3999,0
7,0,0,0.38595227381563096,0.0032115622174486713,0.0122891776111696,-0.00018412351751795342,0.0,1,2026-08-19_23-36-03_coop-cube-ungated-s0,23-36-03_coop-cube-ungated-s0,2,3999,0
0,0,0,0.39528940772747734,0.0027493651645081885,0.001985267961662429,-0.00018412351751811995,0.0,1,2026-08-19_23-36-03_coop-cube-ungated-s0,23-36-03_coop-cube-ungated-s0,3,3999,0
0,1,1,0.14664305671702385,0.15974936388699146,0.0,-0.002217900018931712,0.045,0,2026-08-19_23-36-03_coop-cube-ungated-s0,23-36-03_coop-cube-ungated-s0,3,3999,0
1,0,0,0.3854234754066209,0.0032399457407648047,0.00571403187949332,-0.00018412351751842526,0.0,1,2026-08-19_23-36-03_coop-cube-ungated-s0,23-36-03_coop-cube-ungated-s0,3,3999,0
1,1,1,0.1834661182325062,0.08976652342234992,0.056696623707912924,0.026755318037357312,0.025,1,2026-08-19_23-36-03_coop-cube-ungated-s0,23-36-03_coop-cube-ungated-s0,3,3999,0
2,0,0,0.39160072281574076,0.0029234398584608856,0.0274687437063377,-0.00018412351751806444,0.0,1,2026-08-19_23-36-03_coop-cube-ungated-s0,23-36-03_coop-cube-ungated-s0,3,3999,0
2,1,1,0.4655748046538613,0.0008529075131618047,0.0,-0.0001841235175181477,0.0,1,2026-08-19_23-36-03_coop-cube-ungated-s0,23-36-03_coop-cube-ungated-s0,3,3999,0
3,0,0,0.33576832051449035,0.007396881462705562,0.08065651033417984,-0.00018412351751823097,0.0,1,2026-08-19_23-36-03_coop-cube-ungated-s0,23-36-03_coop-cube-ungated-s0,3,3999,0
3,1,1,0.18445585933382042,0.08836279474883468,0.05664301183603834,0.03837143491389719,0.025,1,2026-08-19_23-36-03_coop-cube-ungated-s0,23-36-03_coop-cube-ungated-s0,3,3999,0
4,0,0,0.3851282769243364,0.0032558994553557596,0.02479913674909867,-0.00018412351751825873,0.0,1,2026-08-19_23-36-03_coop-cube-ungated-s0,23-36-03_coop-cube-ungated-s0,3,3999,0
4,1,1,0.08206378340204427,0.40597378284622854,0.05249609822995466,0.03290548366681492,0.875,0,2026-08-19_23-36-03_coop-cube-ungated-s0,23-36-03_coop-cube-ungated-s0,3,3999,0
5,0,0,0.3916727174916098,0.0029199392120774492,0.014050725567751637,-0.00018412351751831424,0.0,1,2026-08-19_23-36-03_coop-cube-ungated-s0,23-36-03_coop-cube-ungated-s0,3,3999,0
5,1,1,0.10383687314905705,0.30101797725156065,0.007594078864947423,-0.0022698486507661264,0.085,0,2026-08-19_23-36-03_coop-cube-ungated-s0,23-36-03_coop-cube-ungated-s0,3,3999,0
6,0,0,0.38522869313185387,0.003250463776646395,0.05940188560044249,-0.00018413245564538605,0.0,1,2026-08-19_23-36-03_coop-cube-ungated-s0,23-36-03_coop-cube-ungated-s0,3,3999,0
6,1,1,0.18090988387972778,0.09349092813957471,0.0604065106559519,0.039390248192803096,0.045,1,2026-08-19_23-36-03_coop-cube-ungated-s0,23-36-03_coop-cube-ungated-s0,3,3999,0
7,0,0,0.3859522738156316,0.0032115622174485603,0.012289177611173374,-0.0001841235175181477,0.0,1,2026-08-19_23-36-03_coop-cube-ungated-s0,23-36-03_coop-cube-ungated-s0,3,3999,0
7,1,1,0.13121861850531552,0.20185214421115105,0.002611912739216876,-0.0022982686396606777,0.075,0,2026-08-19_23-36-03_coop-cube-ungated-s0,23-36-03_coop-cube-ungated-s0,3,3999,0
0,0,0,0.3952894077274772,0.0027493651645081885,0.001985267961664039,-0.00018412351751817546,0.0,1,2026-08-19_23-36-03_coop-cube-ungated-s0,23-36-03_coop-cube-ungated-s0,4,3999,0
0,1,0,0.39453858349089216,0.0027839379737631953,0.07988599041264546,-0.0001841235175180922,0.0,1,2026-08-19_23-36-03_coop-cube-ungated-s0,23-36-03_coop-cube-ungated-s0,4,3999,0
1,0,0,0.3854234754066207,0.0032399457407648047,0.005714031879494569,-0.00018412351751820322,0.0,1,2026-08-19_23-36-03_coop-cube-ungated-s0,23-36-03_coop-cube-ungated-s0,4,3999,0
1,1,0,0.37831065709288325,0.003646980942457856,0.055420652657318215,-0.00018382161170710232,0.0,1,2026-08-19_23-36-03_coop-cube-ungated-s0,23-36-03_coop-cube-ungated-s0,4,3999,0
2,0,0,0.3916007228157408,0.0029234398584608856,0.027468743706331622,-0.00018412351751806444,0.0,1,2026-08-19_23-36-03_coop-cube-ungated-s0,23-36-03_coop-cube-ungated-s0,4,3999,0
2,1,0,0.3864468278468443,0.00318524148341226,0.0,-0.0001841235175181477,0.0,1,2026-08-19_23-36-03_coop-cube-ungated-s0,23-36-03_coop-cube-ungated-s0,4,3999,0
3,0,0,0.3357683205144932,0.007396881462705229,0.08065651033417948,-0.00018412351751795342,0.0,1,2026-08-19_23-36-03_coop-cube-ungated-s0,23-36-03_coop-cube-ungated-s0,4,3999,0
3,1,0,0.38499153247600293,0.003263316232470337,0.03584306173054233,-0.00018412351751817546,0.0,1,2026-08-19_23-36-03_coop-cube-ungated-s0,23-36-03_coop-cube-ungated-s0,4,3999,0
4,0,0,0.38512827692433654,0.0032558994553557596,0.024799136749100226,-0.0001841235175180922,0.0,1,2026-08-19_23-36-03_coop-cube-ungated-s0,23-36-03_coop-cube-ungated-s0,4,3999,0
4,1,0,0.39250872725301644,0.0028795945525653677,0.0019171141613546216,-0.0001841235175181477,0.0,1,2026-08-19_23-36-03_coop-cube-ungated-s0,23-36-03_coop-cube-ungated-s0,4,3999,0
5,0,0,0.3916727174916098,0.0029199392120774492,0.014050725567756245,-0.00018412351751831424,0.0,1,2026-08-19_23-36-03_coop-cube-ungated-s0,23-36-03_coop-cube-ungated-s0,4,3999,0
5,1,0,0.3873020860445639,0.00314023093295579,0.003157286353893868,-0.0001839494315509782,0.0,1,2026-08-19_23-36-03_coop-cube-ungated-s0,23-36-03_coop-cube-ungated-s0,4,3999,0
6,0,0,0.3852286931318538,0.003250463776646395,0.059401885600440574,-0.00018413267339126294,0.0,1,2026-08-19_23-36-03_coop-cube-ungated-s0,23-36-03_coop-cube-ungated-s0,4,3999,0
6,1,0,0.39552261695271584,0.0027387142217483174,0.02479737044023389,-0.000184123517518342,0.0,1,2026-08-19_23-36-03_coop-cube-ungated-s0,23-36-03_coop-cube-ungated-s0,4,3999,0
7,0,0,0.3859522738156319,0.0032115622174485603,0.01228917761117268,-0.0001841235175181477,0.0,1,2026-08-19_23-36-03_coop-cube-ungated-s0,23-36-03_coop-cube-ungated-s0,4,3999,0
7,1,0,0.39095051710900863,0.002955245692635833,0.0064286239294954195,-0.0001839585842292879,0.0,1,2026-08-19_23-36-03_coop-cube-ungated-s0,23-36-03_coop-cube-ungated-s0,4,3999,0
